RH_avg,RR,ss,ff_x,flood,TempRangeCategory,month
73.0,1.4,5.008160031689443,5.0,0,1,5
82.0,0.3,8.0,8.0,0,1,5
79.0,14.7,1.2,5.0,0,1,5
83.0,7.0,6.8,4.0,0,0,5
77.0,0.0,5.008160031689443,5.0,0,1,5
76.0,0.0,5.8,4.0,0,1,5
76.90393222506394,1.4,8.2,5.0,0,1,5
75.0,0.1,8.6,3.0,0,1,5
73.0,12.2,8.8,4.0,0,1,6
75.0,0.0,8.8,5.0,0,1,6
78.0,0.0,7.1,5.0,0,1,6
76.90393222506394,1.4,5.008160031689443,3.0,0,1,6
80.0,1.4,8.0,4.0,0,1,6
81.0,1.4,7.5,4.0,0,0,6
77.0,0.0,7.7,4.0,0,0,6
76.90393222506394,1.4,7.3,2.0,0,0,6
76.90393222506394,0.0,6.0,4.9918867324212535,0,1,6
73.0,0.0,8.5,4.0,0,1,6
73.0,0.0,8.3,6.0,0,1,6
76.90393222506394,1.4,5.3,4.9918867324212535,0,1,6
76.90393222506394,0.0,8.9,0.0,0,1,6
74.0,6.8,6.0,5.0,0,1,6
68.0,1.4,8.9,7.0,0,1,6
76.90393222506394,1.4,5.008160031689443,6.0,0,1,6
69.0,0.0,9.2,7.0,0,1,6
67.0,1.4,9.1,9.0,0,1,6
76.90393222506394,1.4,3.9,5.0,0,1,6
75.0,1.4,3.2,7.0,0,1,6
72.0,0.0,6.0,5.0,0,1,6
74.0,1.4,7.8,3.0,0,0,6
89.0,4.0,2.3,4.0,0,0,6
76.90393222506394,2.5,0.0,2.0,0,0,6
77.0,6.8,0.6,4.0,0,1,6
80.0,0.0,4.1,5.0,0,1,6
79.0,1.4,2.8,4.0,0,1,6
76.0,3.0,5.7,4.0,0,1,6
73.0,1.4,6.7,4.0,0,1,7
73.0,0.0,6.2,5.0,0,1,7
75.0,1.4,5.008160031689443,4.0,0,1,7
69.0,1.4,6.8,3.0,0,1,7
64.0,1.4,4.6,5.0,0,1,7
66.0,0.0,8.9,5.0,0,1,7
71.0,1.4,8.0,4.0,0,0,7
70.0,1.4,5.008160031689443,3.0,0,1,7
64.0,1.4,4.2,4.0,0,1,7
65.0,1.4,5.008160031689443,3.0,0,1,7
76.90393222506394,1.4,7.3,3.0,0,1,7
65.0,1.4,7.5,3.0,0,1,7
63.0,1.4,5.008160031689443,4.0,0,1,7
65.0,1.4,7.8,4.0,0,1,7
73.0,1.4,6.0,3.0,0,1,7
75.0,1.4,8.1,4.0,0,1,7
71.0,1.4,7.5,4.0,0,1,7
73.0,0.0,6.7,5.0,0,1,7
72.0,1.4,6.1,4.0,0,1,7
76.90393222506394,1.4,6.7,4.9918867324212535,0,1,7
74.0,1.4,7.8,4.0,0,1,7
75.0,1.4,8.1,6.0,0,1,7
66.0,1.4,7.5,4.0,0,1,7
66.0,1.4,8.4,5.0,0,1,7
69.0,1.4,8.4,2.0,0,1,7
79.0,1.4,7.1,4.0,0,1,7
73.0,1.4,5.008160031689443,5.0,0,1,7
74.0,1.4,7.9,4.0,0,1,8
70.0,0.0,5.8,3.0,0,1,8
63.0,1.4,8.2,5.0,0,1,8
65.0,1.4,8.1,5.0,0,1,8
68.0,1.4,8.2,4.0,0,1,8
64.0,1.4,8.2,4.0,0,1,8
65.0,1.4,8.1,3.0,0,1,8
68.0,1.4,0.6,4.0,0,1,8
72.0,1.4,5.008160031689443,4.0,0,1,8
72.0,1.4,7.4,4.0,0,1,8
73.0,46.0,7.2,5.0,0,1,8
75.0,1.4,5.008160031689443,4.0,0,1,8
72.0,1.4,7.9,5.0,0,1,8
75.0,1.4,7.9,4.0,0,1,8
67.0,1.4,8.2,6.0,0,1,8
70.0,1.4,7.8,5.0,0,1,8
71.0,1.4,6.9,4.0,0,1,8
65.0,1.4,5.008160031689443,5.0,0,1,8
68.0,1.4,8.3,7.0,0,1,8
72.0,1.4,8.4,7.0,0,1,8
76.90393222506394,1.4,8.3,3.0,0,1,8
67.0,1.4,8.2,5.0,0,1,8
69.0,0.0,7.8,5.0,0,1,8
76.90393222506394,1.4,8.5,2.0,0,1,8
72.0,1.4,7.6,5.0,0,1,8
72.0,0.0,8.7,7.0,0,1,8
80.0,9.5,9.4,6.0,0,1,9
76.0,1.4,4.8,5.0,0,1,9
75.0,5.2,8.5,4.0,0,1,9
64.0,1.4,8.3,5.0,0,1,9
67.0,1.4,6.0,4.0,0,1,9
73.0,1.4,5.008160031689443,5.0,0,1,9
67.0,1.4,7.6,6.0,0,1,9
71.0,1.4,5.008160031689443,5.0,0,1,9
66.0,1.4,5.008160031689443,8.0,0,1,9
65.0,1.4,8.7,6.0,0,1,9
63.0,1.4,10.0,8.0,0,1,9
68.0,1.4,8.7,5.0,0,1,9
69.0,1.4,9.3,3.0,0,1,9
67.0,1.4,7.3,4.0,0,1,9
69.0,0.0,8.6,5.0,0,1,9
59.0,1.4,5.008160031689443,6.0,0,1,9
58.0,1.4,6.8,8.0,0,2,9
61.0,1.4,10.1,6.0,0,1,9
67.0,1.4,10.2,4.0,0,1,9
73.0,1.4,0.6,4.0,0,1,9
80.0,1.4,5.008160031689443,4.0,0,0,9
75.0,15.0,0.0,5.0,0,1,9
73.0,1.4,10.1,5.0,0,1,9
72.0,1.4,8.1,4.0,0,1,9
70.0,0.0,9.9,5.0,0,1,9
71.0,1.4,0.9,4.0,0,1,9
74.0,1.4,9.0,5.0,0,1,9
79.0,1.4,9.4,6.0,0,1,9
66.0,0.0,10.1,5.0,0,1,9
68.0,1.4,9.5,5.0,0,1,9
70.0,0.0,9.4,4.0,0,1,10
75.0,1.4,9.7,5.0,0,1,10
73.0,1.4,10.0,5.0,0,1,10
71.0,0.0,9.0,5.0,0,1,10
69.0,1.4,8.9,5.0,0,0,10
76.90393222506394,1.4,9.1,8.0,0,1,10
67.0,1.4,7.9,7.0,0,1,10
63.0,1.4,7.9,5.0,0,1,10
67.0,1.4,8.2,5.0,0,1,10
71.0,1.4,8.0,5.0,0,1,10
72.0,1.4,6.7,7.0,0,1,10
68.0,1.4,8.7,4.0,0,0,10
70.0,1.4,5.7,8.0,0,1,10
72.0,1.4,5.7,5.0,0,0,10
75.0,1.4,7.5,5.0,0,1,10
76.90393222506394,1.4,8.8,4.9918867324212535,0,1,10
70.0,1.4,8.1,5.0,0,1,10
72.0,3.7,5.7,4.0,0,1,10
70.0,1.4,8.4,7.0,0,1,10
79.0,0.8,9.3,5.0,0,1,10
73.0,4.2,3.5,6.0,0,1,10
72.0,1.4,9.0,5.0,0,1,10
80.0,4.9,9.3,3.0,0,1,10
75.0,1.4,3.0,4.0,0,1,10
80.0,54.1,5.7,4.0,0,1,10
78.0,0.6,7.1,5.0,0,1,10
68.0,1.4,1.0,4.0,0,1,10
70.0,1.4,6.6,5.0,0,1,11
76.0,16.6,9.2,4.0,0,1,11
76.0,0.0,4.8,3.0,0,1,11
75.0,1.4,2.0,3.0,0,1,11
77.0,1.4,5.9,3.0,0,1,11
72.0,1.4,0.1,4.0,0,1,11
74.0,0.0,8.6,3.0,0,1,11
81.0,0.2,2.5,3.0,0,0,11
86.0,7.8,0.0,5.0,0,1,11
77.0,1.9,2.7,5.0,0,1,11
78.0,1.4,6.3,3.0,0,1,11
74.0,0.4,4.7,3.0,0,1,11
73.0,1.4,2.3,4.0,0,1,11
68.0,0.0,3.6,7.0,0,1,11
70.0,1.4,3.0,6.0,0,2,11
76.90393222506394,26.5,6.5,4.0,0,1,11
68.0,1.4,9.1,4.0,0,1,11
72.0,1.4,8.6,4.0,0,1,11
76.0,0.0,2.0,3.0,0,1,11
73.0,1.4,6.0,4.0,0,2,11
75.0,1.4,8.0,4.0,0,1,11
77.0,1.4,7.6,4.0,0,1,11
82.0,28.5,8.0,4.0,0,1,11
77.0,39.8,7.4,4.0,0,1,11
78.0,1.4,5.9,4.0,0,1,11
85.0,1.4,2.4,4.0,1,1,11
79.0,33.5,2.3,4.0,1,1,11
76.90393222506394,27.7,9.2,5.0,0,1,11
80.0,1.4,7.1,4.0,1,1,11
85.0,8.5,3.0,3.0,0,1,11
79.0,1.4,2.0,3.0,0,1,12
75.0,1.4,0.0,4.0,0,1,12
83.0,1.4,3.3,3.0,0,1,12
79.0,3.0,0.9,4.0,1,1,12
80.0,1.4,5.008160031689443,6.0,1,1,12
79.0,1.4,5.008160031689443,4.0,1,1,12
75.0,1.4,7.6,4.0,1,1,12
78.0,1.4,5.0,4.0,1,2,12
79.0,1.4,5.008160031689443,4.0,0,0,12
79.0,0.0,2.4,4.0,0,1,12
77.0,1.4,2.9,4.0,1,1,12
82.0,5.5,7.7,4.0,0,1,12
75.0,0.6,1.5,5.0,1,1,12
75.0,2.0,8.5,6.0,0,1,12
73.0,6.9,6.6,8.0,0,1,12
69.0,0.0,4.5,8.0,0,2,12
68.0,0.0,3.4,5.0,0,1,12
74.0,1.4,9.8,4.0,0,1,12
77.0,11.9,6.4,5.0,0,1,12
70.0,0.0,8.8,6.0,0,1,12
69.0,1.4,9.1,4.0,0,1,12
77.0,1.4,5.1,6.0,0,1,12
78.0,1.4,0.0,8.0,0,1,12
70.0,1.4,0.5,7.0,0,1,12
77.0,1.5,5.2,6.0,0,1,12
80.0,3.3,3.1,6.0,0,1,12
71.0,1.0,0.3,8.0,0,1,12
70.0,0.0,6.2,8.0,0,1,12
72.0,0.0,10.3,10.0,0,1,12
70.0,0.0,6.2,11.0,0,1,12
71.0,1.4,8.1,7.0,0,1,12
84.0,9.8,5.008160031689443,6.0,0,1,1
77.0,2.0,0.3,8.0,0,1,1
70.0,0.7,7.1,9.0,0,1,1
67.0,1.4,7.9,6.0,0,1,1
71.0,1.4,5.008160031689443,4.0,0,1,1
72.0,1.4,8.7,5.0,0,2,1
76.0,0.0,10.7,5.0,1,1,1
76.0,1.8,9.7,5.0,0,1,1
80.0,1.3,7.2,5.0,1,1,1
84.0,19.7,5.4,3.0,1,1,1
82.0,41.9,7.2,4.0,0,1,1
80.0,20.3,9.5,5.0,0,1,1
84.0,8.5,10.1,5.0,0,1,1
85.0,1.0,1.0,4.0,0,1,1
80.0,2.5,1.7,6.0,0,1,1
84.0,0.0,1.5,5.0,0,0,1
76.0,1.5,0.0,6.0,0,1,1
82.0,1.4,4.3,5.0,1,0,1
82.0,1.9,0.0,6.0,1,0,1
79.0,8.6,0.8,5.0,1,1,1
85.0,1.5,3.9,5.0,1,0,1
88.0,6.5,1.0,6.0,1,0,1
82.0,13.7,0.0,4.0,0,1,1
82.0,2.3,0.0,7.0,0,1,1
89.0,28.5,8.9,4.0,1,1,1
82.0,32.1,0.0,6.0,0,1,1
82.0,14.6,2.9,8.0,0,0,1
82.0,6.8,0.0,7.0,0,0,1
81.0,14.2,0.0,6.0,0,1,1
86.0,127.6,3.9,5.0,1,1,1
83.0,0.5,5.3,7.0,0,1,1
84.0,5.5,5.3,5.0,1,1,2
80.0,1.9,5.1,4.0,1,1,2
79.0,1.4,5.9,4.0,0,1,2
80.0,0.2,8.7,6.0,0,0,2
82.0,0.0,2.3,5.0,0,1,2
78.0,2.0,6.7,5.0,0,1,2
78.0,1.4,7.1,5.0,0,1,2
79.0,1.4,7.9,5.0,0,1,2
76.0,1.4,9.4,5.0,0,1,2
78.0,0.0,9.6,7.0,0,0,2
78.0,4.5,6.6,5.0,0,1,2
82.0,4.0,6.8,6.0,0,1,2
80.0,4.2,5.008160031689443,4.0,0,0,2
82.0,11.8,1.2,4.0,0,0,2
82.0,1.4,10.5,6.0,0,1,2
83.0,11.8,2.6,5.0,0,1,2
86.0,46.3,3.1,6.0,0,1,2
78.0,1.4,6.4,3.0,0,1,2
78.0,1.4,4.3,4.0,0,1,2
84.0,39.5,5.9,4.0,0,1,2
80.0,0.2,2.2,4.0,0,1,2
84.0,1.1,4.5,4.0,0,1,2
81.0,71.6,4.4,5.0,0,1,2
80.0,9.0,8.7,3.0,0,1,2
78.0,0.0,8.7,4.0,0,1,2
76.0,1.4,8.8,7.0,0,1,2
77.0,1.4,9.9,7.0,0,1,2
80.0,4.8,7.6,5.0,0,1,2
76.0,4.0,7.2,4.0,0,0,3
80.0,27.6,6.1,6.0,0,1,3
84.0,21.4,2.6,4.0,0,1,3
82.0,9.5,1.0,4.0,0,1,3
85.0,130.3,7.4,8.0,1,1,3
90.0,91.5,4.9,5.0,1,1,3
82.0,7.7,0.0,4.0,0,1,3
78.0,1.4,0.5,4.0,0,1,3
77.0,2.7,8.8,5.0,0,1,3
77.0,0.0,5.6,5.0,0,1,3
80.0,1.5,2.7,5.0,0,1,3
84.0,0.2,3.4,4.0,0,1,3
81.0,12.2,0.0,10.0,0,1,3
78.0,4.6,2.6,3.0,0,1,3
76.0,0.0,5.3,5.0,0,1,3
72.0,0.0,7.7,5.0,0,1,3
78.0,1.0,2.5,6.0,0,1,3
77.0,4.9,1.3,6.0,0,1,3
78.0,3.5,4.0,10.0,0,0,3
79.0,0.0,0.3,4.0,0,1,3
78.0,1.4,6.6,6.0,0,1,3
78.0,0.0,3.8,4.0,0,1,3
73.0,1.5,9.7,8.0,0,1,3
78.0,2.2,8.5,8.0,0,1,3
76.0,0.0,5.5,6.0,0,1,3
79.0,1.4,5.2,4.0,0,1,3
82.0,3.5,10.8,4.0,0,1,3
78.0,1.5,6.5,5.0,0,1,3
77.0,0.8,3.7,5.0,0,1,3
81.0,2.0,9.0,4.0,0,1,3
78.0,2.0,6.3,4.0,0,1,3
76.0,1.4,5.3,6.0,0,1,4
80.0,15.4,8.2,5.0,0,1,4
81.0,4.5,8.1,4.0,0,1,4
75.0,1.4,9.0,4.0,0,1,4
82.0,3.0,7.8,5.0,0,1,4
80.0,3.4,5.0,5.0,0,1,4
80.0,0.0,7.8,5.0,0,1,4
78.0,8.8,5.6,4.0,0,1,4
82.0,4.6,5.8,4.0,0,1,4
79.0,1.4,3.1,4.0,0,1,4
72.0,1.4,4.6,7.0,0,1,4
74.0,1.4,9.9,5.0,0,0,4
74.0,0.0,5.008160031689443,4.0,0,1,4
74.0,4.0,8.8,5.0,0,1,4
76.0,1.4,8.8,5.0,0,1,4
80.0,1.4,5.5,5.0,0,1,4
79.0,4.4,8.6,4.0,0,1,4
74.0,1.4,4.9,5.0,0,1,4
84.0,2.7,9.2,6.0,0,1,4
82.0,13.5,6.4,4.0,1,1,4
78.0,11.0,5.008160031689443,7.0,0,1,4
72.0,1.0,6.5,7.0,1,1,4
76.0,1.4,7.9,6.0,0,1,4
87.0,0.0,7.9,4.0,0,0,4
80.0,13.4,0.0,7.0,0,1,4
79.0,16.9,8.4,7.0,0,1,4
84.0,5.1,5.9,5.0,0,1,4
80.0,1.4,0.5,4.0,0,0,4
80.0,0.0,4.1,5.0,0,0,4
85.0,15.8,1.2,6.0,0,0,4
76.0,5.0,1.6,7.0,0,1,5
71.0,1.4,1.4,6.0,0,1,5
74.0,1.4,8.7,4.0,0,1,5
78.0,1.4,8.7,4.0,0,1,5
76.0,0.0,9.1,6.0,0,1,5
78.0,14.1,9.0,5.0,0,1,5
78.0,1.4,2.6,4.0,0,1,5
77.0,1.4,5.008160031689443,4.0,0,1,5
77.0,2.5,7.1,6.0,0,0,5
79.0,1.4,5.008160031689443,5.0,0,1,5
79.0,5.7,0.9,6.0,0,1,5
77.0,1.4,3.9,6.0,0,1,5
74.0,1.4,7.5,18.0,0,1,5
70.0,0.0,7.8,6.0,0,1,5
74.0,1.4,7.9,6.0,0,1,5
78.0,0.0,5.3,5.0,0,1,5
80.0,1.5,5.008160031689443,5.0,0,1,5
72.0,1.4,5.008160031689443,5.0,0,1,5
72.0,0.0,0.6,4.0,0,1,5
71.0,0.0,3.8,6.0,0,1,5
73.0,1.4,8.5,5.0,0,0,5
73.0,0.0,5.008160031689443,6.0,0,1,5
72.0,1.4,7.8,5.0,0,1,5
67.0,1.4,8.5,8.0,0,1,5
74.0,1.4,9.6,6.0,0,0,5
72.0,0.0,9.0,4.0,0,1,5
75.0,0.9,5.008160031689443,6.0,0,1,5
69.0,0.0,9.4,6.0,0,1,5
72.0,1.4,10.3,7.0,0,1,5
74.0,1.4,8.9,6.0,0,1,5
72.0,1.4,5.008160031689443,5.0,0,1,5
74.0,1.4,9.5,4.0,0,1,6
76.0,0.0,0.5,5.0,0,0,6
74.0,1.4,1.1,3.0,0,0,6
76.0,0.0,0.0,6.0,0,1,6
76.0,1.4,3.6,6.0,0,1,6
75.0,1.4,8.3,6.0,0,1,6
80.0,1.4,8.3,6.0,0,0,6
79.0,0.5,6.3,4.0,0,1,6
76.0,0.0,3.2,6.0,0,1,6
75.0,1.4,8.9,5.0,0,1,6
75.0,1.4,6.5,6.0,0,1,6
76.0,0.0,6.2,4.0,0,1,6
76.0,1.4,7.4,5.0,0,0,6
78.0,1.4,6.1,5.0,0,1,6
76.0,1.4,2.1,5.0,0,0,6
74.0,1.4,2.2,5.0,0,1,6
73.0,1.4,5.008160031689443,6.0,0,1,6
70.0,0.0,6.6,6.0,0,1,6
69.0,1.4,8.6,7.0,0,1,6
68.0,0.0,9.3,5.0,0,1,6
72.0,1.4,7.2,5.0,0,1,6
74.0,1.4,7.6,4.0,0,1,6
77.0,1.4,6.0,4.0,0,1,6
74.0,1.4,4.9,5.0,0,1,6
69.0,1.4,6.4,6.0,0,1,6
73.0,1.4,9.3,7.0,0,1,6
75.0,1.4,6.6,4.0,0,1,6
71.0,0.0,7.9,6.0,0,1,6
68.0,1.4,8.3,6.0,0,1,6
73.0,0.0,8.7,5.0,0,1,6
73.0,1.4,7.5,6.0,0,1,7
70.0,1.4,7.5,8.0,0,1,7
70.0,0.0,6.7,6.0,0,1,7
74.0,1.4,8.8,6.0,0,1,7
72.0,1.4,6.5,4.0,0,1,7
72.0,1.4,3.5,6.0,0,1,7
73.0,0.0,9.4,9.0,0,1,7
73.0,0.0,8.4,7.0,0,1,7
76.0,0.0,8.8,5.0,0,0,7
64.0,1.4,5.4,7.0,0,1,7
68.0,1.4,9.6,6.0,0,1,7
71.0,1.4,5.008160031689443,6.0,0,1,7
72.0,0.0,9.6,4.0,0,1,7
72.0,0.0,6.7,7.0,0,1,7
66.0,0.0,5.2,5.0,0,1,7
70.0,0.0,9.7,5.0,0,1,7
65.0,1.4,7.4,6.0,0,1,7
65.0,0.0,9.0,7.0,0,1,7
67.0,0.0,9.6,8.0,0,1,7
70.0,1.4,5.0,6.0,0,0,7
75.0,1.4,4.7,6.0,0,1,7
74.0,1.4,5.008160031689443,6.0,0,1,7
64.0,0.0,7.8,6.0,0,1,7
66.0,0.0,9.8,6.0,0,1,7
72.0,1.4,9.3,4.0,0,1,7
74.0,1.4,9.8,6.0,0,1,7
77.0,1.4,9.8,6.0,0,0,7
77.0,0.0,5.008160031689443,5.0,0,1,7
77.0,0.0,8.3,5.0,0,1,7
74.0,1.4,3.2,5.0,0,1,7
70.0,1.4,9.6,5.0,0,1,7
70.0,1.4,9.8,6.0,0,1,8
71.0,0.0,9.8,7.0,0,2,8
71.0,0.0,9.6,7.0,0,1,8
66.0,0.0,4.4,5.0,0,1,8
75.0,0.0,5.008160031689443,5.0,0,1,8
60.0,1.4,8.5,4.0,0,1,8
63.0,0.0,8.8,6.0,0,1,8
69.0,1.4,9.1,6.0,0,1,8
71.0,1.4,8.4,5.0,0,0,8
72.0,1.4,8.4,5.0,0,1,8
73.0,1.4,9.2,5.0,0,1,8
69.0,0.0,7.9,5.0,0,1,8
77.0,0.0,9.1,7.0,0,1,8
76.0,1.4,9.5,6.0,0,1,8
76.0,1.4,10.5,5.0,0,1,8
78.0,1.4,5.008160031689443,4.0,0,0,8
74.0,0.0,5.7,4.0,0,0,8
70.0,0.0,7.3,7.0,0,1,8
72.0,1.4,10.0,4.0,0,1,8
70.0,1.4,9.5,5.0,0,1,8
65.0,1.4,9.5,7.0,0,1,8
71.0,1.4,9.9,6.0,0,0,8
76.0,0.0,6.7,6.0,0,1,8
73.0,1.4,8.0,5.0,0,1,8
70.0,1.4,9.0,4.0,0,1,8
72.0,1.4,8.5,5.0,0,1,8
77.0,0.0,5.5,5.0,0,1,8
78.0,1.4,7.3,6.0,0,1,8
74.0,1.4,5.6,7.0,0,1,8
71.0,1.4,7.3,7.0,0,1,8
70.0,0.0,7.4,8.0,0,1,8
73.0,1.4,9.1,5.0,0,1,9
73.0,1.4,5.008160031689443,5.0,0,1,9
76.0,1.4,8.1,6.0,0,1,9
76.0,1.4,6.2,5.0,0,1,9
70.0,1.4,7.0,5.0,0,1,9
70.0,1.4,4.4,5.0,0,1,9
71.0,0.0,2.9,5.0,0,1,9
70.0,1.4,7.2,8.0,0,1,9
72.0,0.0,4.8,5.0,0,1,9
60.0,0.0,9.0,7.0,0,2,9
66.0,0.0,10.2,7.0,0,1,9
74.0,0.0,10.4,5.0,0,0,9
68.0,1.4,8.8,5.0,0,1,9
68.0,1.4,6.0,5.0,0,1,9
72.0,1.4,5.008160031689443,6.0,0,1,9
74.0,1.4,8.3,6.0,0,1,9
74.0,1.4,8.8,6.0,0,1,9
74.0,1.4,5.5,6.0,0,1,9
74.0,1.4,8.2,6.0,0,0,9
67.0,1.4,5.5,6.0,0,1,9
66.0,0.0,9.0,5.0,0,1,9
71.0,0.0,9.5,6.0,0,0,9
72.0,1.4,9.8,6.0,0,1,9
69.0,1.4,9.0,6.0,0,1,9
74.0,1.4,8.7,5.0,0,1,9
73.0,1.4,9.7,6.0,0,1,9
72.0,0.0,5.008160031689443,6.0,0,1,9
72.0,1.4,9.5,5.0,0,0,9
69.0,1.4,9.5,5.0,0,1,9
71.0,1.4,8.5,7.0,0,1,9
73.0,1.4,9.8,5.0,0,1,10
69.0,1.4,9.5,6.0,0,1,10
70.0,0.0,8.2,6.0,0,1,10
69.0,0.0,8.2,7.0,0,1,10
64.0,1.4,0.0,7.0,0,1,10
65.0,0.0,10.1,5.0,0,1,10
67.0,0.0,9.9,6.0,0,1,10
71.0,1.4,8.7,6.0,0,1,10
76.0,1.0,9.5,5.0,0,1,10
74.0,1.4,8.8,3.0,0,1,10
74.0,1.4,5.7,5.0,0,1,10
74.0,1.4,6.7,5.0,0,1,10
76.90393222506394,1.4,6.5,5.0,0,1,10
75.0,1.4,8.6,5.0,0,1,10
72.0,1.4,9.6,6.0,0,1,10
75.0,0.0,8.2,4.0,0,1,10
76.0,1.4,9.8,5.0,0,1,10
71.0,1.4,8.7,4.0,0,1,10
75.0,1.4,9.5,5.0,0,0,10
70.0,1.4,9.3,6.0,0,1,10
68.0,1.4,9.7,6.0,0,1,10
68.0,0.0,9.6,5.0,0,1,10
66.0,1.4,10.0,5.0,0,1,10
70.0,1.4,8.7,6.0,0,1,10
74.0,1.4,8.0,5.0,0,1,10
73.0,0.0,9.6,5.0,0,1,10
74.0,1.4,9.4,7.0,0,0,10
75.0,1.4,5.9,6.0,0,1,10
74.0,1.4,6.1,5.0,0,1,10
70.0,1.4,7.8,6.0,0,1,10
69.0,0.0,9.3,5.0,0,1,10
74.0,0.0,7.7,6.0,0,0,11
70.0,29.1,6.5,5.0,0,1,11
71.0,1.4,9.3,5.0,0,1,11
70.0,1.4,9.0,4.0,0,1,11
73.0,1.4,4.6,6.0,0,1,11
71.0,27.5,9.3,6.0,0,1,11
72.0,1.4,8.6,5.0,0,1,11
74.0,1.4,9.6,4.0,0,1,11
64.0,1.4,9.4,4.0,0,1,11
72.0,0.0,9.6,4.0,0,1,11
71.0,0.0,9.3,4.0,0,0,11
72.0,1.4,9.7,5.0,0,1,11
70.0,1.4,5.6,5.0,0,1,11
77.0,1.4,2.9,6.0,0,0,11
72.0,2.5,0.6,6.0,0,1,11
70.0,0.0,9.6,5.0,0,1,11
70.0,0.0,9.4,4.0,0,1,11
72.0,1.4,9.6,7.0,0,1,11
74.0,1.4,7.1,5.0,0,1,11
70.0,0.0,9.5,5.0,0,0,11
76.0,1.4,8.8,5.0,0,1,11
73.0,0.3,6.2,4.0,0,1,11
73.0,1.4,6.9,3.0,0,1,11
72.0,1.4,3.7,6.0,0,1,11
76.0,6.5,9.4,5.0,0,1,11
74.0,0.0,6.9,5.0,0,1,11
74.0,1.4,8.3,6.0,0,0,11
74.0,1.4,6.7,6.0,0,1,11
74.0,1.4,9.5,6.0,0,0,11
82.0,2.1,7.1,5.0,0,1,11
75.0,12.0,6.6,6.0,0,1,12
73.0,3.5,9.4,5.0,0,1,12
74.0,1.4,8.0,6.0,0,1,12
76.0,1.4,9.5,5.0,0,0,12
78.0,10.0,9.6,7.0,0,1,12
80.0,1.4,7.4,6.0,0,0,12
84.0,4.3,0.6,4.0,0,1,12
83.0,11.0,0.2,5.0,0,1,12
74.0,1.4,9.3,5.0,0,1,12
78.0,0.0,7.7,4.0,0,0,12
74.0,0.0,2.0,6.0,0,1,12
82.0,1.4,5.008160031689443,4.0,0,0,12
78.0,3.4,0.0,5.0,0,1,12
75.0,1.4,2.8,4.0,0,1,12
76.0,1.4,8.6,4.0,0,0,12
80.0,0.0,6.1,4.0,0,0,12
84.0,3.3,0.9,5.0,0,1,12
78.0,1.4,3.7,4.0,0,1,12
80.0,1.4,9.0,4.0,0,1,12
77.0,1.4,5.5,5.0,0,1,12
76.0,0.0,8.1,4.0,0,0,12
85.0,54.0,8.5,5.0,0,1,12
81.0,5.5,5.6,5.0,0,1,12
77.0,7.6,6.6,6.0,0,1,12
93.0,102.5,8.5,5.0,0,1,12
82.0,44.0,5.008160031689443,4.0,0,1,12
86.0,2.5,6.8,4.0,0,1,12
83.0,50.2,4.8,3.0,0,1,12
86.0,13.2,5.3,5.0,0,0,12
79.0,1.2,0.0,5.0,0,1,12
84.0,0.0,9.6,12.0,0,0,12
88.0,146.1,3.1,7.0,1,0,1
83.0,13.5,0.0,5.0,0,1,1
79.0,0.0,7.3,6.0,0,1,1
85.0,6.4,0.8,6.0,0,0,1
86.0,1.1,0.8,9.0,0,0,1
87.0,54.0,0.0,7.0,0,1,1
88.0,16.9,3.2,6.0,0,1,1
80.0,0.2,4.7,7.0,0,0,1
82.0,69.4,0.1,7.0,0,1,1
88.0,20.1,0.0,12.0,0,0,1
86.0,21.0,0.0,7.0,0,1,1
79.0,4.5,2.2,4.0,0,1,1
87.0,0.4,10.0,7.0,0,0,1
78.0,0.3,2.2,4.0,0,1,1
82.0,35.0,8.5,3.0,0,1,1
82.0,1.4,5.4,4.0,0,0,1
79.0,1.1,4.0,5.0,0,0,1
84.0,23.5,9.1,3.0,0,1,1
81.0,2.2,2.8,6.0,0,1,1
80.0,1.4,9.4,4.0,0,0,1
82.0,1.4,4.9,4.0,0,0,1
81.0,1.4,6.3,4.0,0,0,1
86.0,10.6,7.0,5.0,0,1,1
91.0,19.9,5.5,6.0,1,0,1
87.0,112.3,0.0,5.0,0,0,1
84.0,2.0,0.6,4.0,0,1,1
80.0,1.5,8.1,4.0,1,1,1
82.0,3.7,5.008160031689443,3.0,1,1,1
81.0,1.4,8.4,7.0,0,1,1
82.0,41.5,7.8,3.0,1,1,1
82.0,0.0,3.3,5.0,1,0,1
93.0,42.9,0.4,4.0,1,0,2
90.0,86.1,0.2,3.0,1,1,2
89.0,39.3,2.5,3.0,1,0,2
86.0,38.6,1.3,4.0,1,1,2
85.0,1.1,5.2,5.0,0,1,2
90.0,1.8,2.7,5.0,0,0,2
89.0,0.5,0.0,5.0,0,1,2
82.0,155.5,0.1,3.0,1,1,2
82.0,5.2,3.9,4.0,1,1,2
76.0,10.4,0.7,6.0,0,1,2
76.0,1.4,9.4,6.0,0,1,2
75.0,2.5,6.6,4.0,0,1,2
80.0,1.4,6.4,4.0,0,0,2
84.0,0.0,2.6,5.0,0,0,2
83.0,2.4,0.8,6.0,0,1,2
84.0,1.4,7.7,6.0,0,0,2
84.0,21.6,2.2,5.0,0,1,2
86.0,7.5,0.8,3.0,0,1,2
84.0,6.5,6.1,6.0,0,1,2
